"TIMESTAMP_START","TIMESTAMP_END","DO","TW","COND_WATER","WTD","ALB_1_1_2","NETRAD_1_1_2","SW_IN_1_1_2","SW_OUT_1_1_2","LW_IN_1_1_2","LW_OUT_1_1_2","T_CANOPY","SW_IN_1_1_3","VWC_3_1_1","Ka_3_1_1","TS_3_1_1","BulkEC_3_1_1","VWC_3_2_1","Ka_3_2_1","TS_3_2_1","BulkEC_3_2_1","VWC_3_3_1","Ka_3_3_1","TS_3_3_1","BulkEC_3_3_1","VWC_3_4_1","Ka_3_4_1","TS_3_4_1","BulkEC_3_4_1","VWC_3_5_1","Ka_3_5_1","TS_3_5_1","BulkEC_3_5_1","VWC_3_6_1","Ka_3_6_1","TS_3_6_1","BulkEC_3_6_1","VWC_3_7_1","Ka_3_7_1","TS_3_7_1","BulkEC_3_7_1","VWC_3_8_1","Ka_3_8_1","TS_3_8_1","BulkEC_3_8_1","VWC_3_9_1","Ka_3_9_1","TS_3_9_1","BulkEC_3_9_1","G_3_1_1","TA_1_3_1","RH_1_3_1","LE_1_1_2","H_1_1_2","VPD_1_1_2","PA_1_1_2","TA_1_1_2","RH_1_1_2"
"NAN","NAN",-0.5259256,-0.102843,15764.22,-0.1766255,"NAN","NAN",0,0,0,0,12.68422,-10.25111,0,0.8403899,10.75659,0,0.053113,4.046283,10.07412,0.1614345,0.9745129,78.80638,11.06774,1.878738,0.6008797,43.33594,9.681854,1.137824,0.5637425,40.38555,8.41513,2.143708,0.5058231,35.87601,7.634643,2.888506,0.6484697,47.26879,6.884613,5.820137,0.8943166,70.30574,6.286712,8.768869,1.530718,151.1098,5.816253,8.623933,3.975852,12.617,57.814,10.4,-50.7,0.75,86.62,13.4,51.49
"NAN","NAN",-0.5270867,-0.103091,15762.27,-0.1750043,"NAN","NAN",0,0,0,0,11.79415,-9.973538,0,0.8529159,10.22744,0,0.055619,4.135361,9.790527,0.1604373,0.9726571,78.60421,11.02319,1.887138,0.5992317,43.20281,9.72528,1.125133,0.5665477,40.60478,8.436402,2.155647,0.5066398,35.96203,7.634643,2.886741,0.6460583,47.06539,6.884613,5.858905,0.8997234,70.8636,6.286712,8.777795,1.522536,149.8771,5.836639,8.589738,4.202566,10.815,68.838,30.9,-77.4,0.6,86.68,12.21,58.22
"NAN","NAN",-0.5210576,-0.101932,15762.1,-0.1860353,"NAN","NAN",0,0,0,0,10.37597,-11.03794,0,0.8942958,9.465118,0,0.0615124,4.348668,9.33551,0.1654548,0.97931,79.33027,10.95642,1.883609,0.6063359,43.77817,9.703582,1.130371,0.5656307,40.53305,8.457611,2.150144,0.5020782,35.48286,7.655609,2.899161,0.6526027,47.61839,6.905334,5.79952,0.8982525,70.71162,6.266174,8.771826,1.528871,150.831,5.816253,8.621544,2.699057,10.574,66.37,12,-63.9,0.5,86.73,11.1,62.9
"NAN","NAN",-0.5413782,-0.105919,15771.89,-0.181228,"NAN","NAN",0,0,0,0,10.35576,-10.58381,0,0.8683527,9.077149,0,0.0563767,4.162486,9.012756,0.1605842,0.9775538,79.13826,10.8897,1.888319,0.6065264,43.79365,9.768768,1.141284,0.5676425,40.6905,8.478881,2.142735,0.5023447,35.51079,7.655609,2.895895,0.6510496,47.48687,6.905334,5.807542,0.8899152,69.85324,6.286712,8.773732,1.528105,150.7155,5.836639,8.627074,0.8202394,10.166,66.727,8.6,-43.3,0.54,86.77,11.05,59.89
"NAN","NAN",-0.532848,-0.104276,15769.21,-0.179091,"NAN","NAN",0,0,0,0,10.08096,-9.913899,0,0.9372731,8.862762,0,0.05756,4.205024,8.862762,0.163875,0.9836586,79.80662,10.82312,1.897788,0.6097853,44.05891,9.812286,1.157188,0.5658001,40.5463,8.478881,2.158359,0.5059224,35.88646,7.655609,2.893388,0.6519882,47.56633,6.905334,5.835269,0.9049143,71.40127,6.286712,8.770523,1.524895,150.2321,5.836639,8.629303,0.3967988,10.347,63.077,8.1,-27,0.56,86.76,10.96,58.19
"NAN","NAN",-0.5349917,-0.104724,15764.6,-0.1783373,"NAN","NAN",0,0,0,0,10.13313,-10.30717,0,0.935833,8.649169,0,0.058178,4.227323,8.862762,0.1673883,0.9859949,80.06317,10.77874,1.885715,0.6096846,44.0507,9.812286,1.152203,0.5706875,40.92939,8.521423,2.155268,0.5070386,36.00407,7.676574,2.895232,0.6486338,47.28264,6.926055,5.781053,0.8926502,70.13425,6.307251,8.715748,1.53038,151.0587,5.836639,8.651245,-0.02284004,10.366,59.389,3.2,-16.8,0.61,86.73,11.12,54.31
"NAN","NAN",-0.5475414,-0.107216,15770.36,-0.1797266,"NAN","NAN",0,0,0,0,9.435098,-12.1223,0,0.8217579,7.321044,0,0.0577539,4.212013,8.37268,0.1665774,0.9792354,79.32212,10.71228,1.89369,0.609641,44.04714,9.790527,1.156993,0.5615047,40.21109,8.542662,2.145289,0.5061163,35.90687,7.676574,2.896792,0.64816,47.24264,6.926055,5.800899,0.8863542,69.48822,6.286712,8.767943,1.529189,150.8791,5.836639,8.631611,-1.437006,8.438,65.935,0.9,-8.1,0.56,86.71,10.14,55.33
"NAN","NAN",-0.5306596,-0.10393,15769.14,-0.1760632,"NAN","NAN",0,0,0,0,7.425218,-11.66495,0,0.8960139,5.999939,0,0.0556274,4.135663,7.718536,0.1652138,0.9814282,79.56211,10.69015,1.897203,0.6037344,43.56703,9.834046,1.14132,0.5667288,40.61895,8.521423,2.153963,0.5082803,36.13512,7.69754,2.896699,0.652545,47.61351,6.926055,5.817349,0.9130726,72.2504,6.327758,8.771298,1.521308,149.6926,5.836639,8.616566,-6.694558,7.269,77.592,1.4,-9.8,0.37,86.68,8.57,67.29
"NAN","NAN",-0.548524,-0.10743,15766.28,-0.1696294,"NAN","NAN",0,0,0,0,5.948493,-11.76018,0,0.7949116,4.623413,0,0.0548057,4.106346,6.967529,0.1634447,0.978227,79.21186,10.6238,1.898143,0.6026061,43.47562,9.855835,1.133686,0.5638222,40.39177,8.563964,2.156124,0.5055197,35.84407,7.718536,2.901182,0.6546053,47.78826,6.946777,5.840529,0.9121708,72.15627,6.327758,8.779154,1.519425,149.4097,5.836639,8.640286,-10.80955,6.75,80.296,0.3,-1.9,0.34,86.66,8.3,69.69
"NAN","NAN",-0.4983699,-0.09762,15778.29,-0.1862273,"NAN","NAN",0,0,0,0,4.816316,-11.47791,0,0.792906,3.706054,0,0.0559188,4.146083,6.368866,0.1680341,0.9808331,79.49694,10.55755,1.904637,0.5994763,43.22255,9.877655,1.11981,0.5644122,40.43784,8.585234,2.15106,0.5011476,35.38552,7.718536,2.908384,0.6471723,47.1593,6.946777,5.8641,0.889171,69.77688,6.286712,8.748629,1.521441,149.7126,5.836639,8.62775,-14.64597,5.568,81.355,-1.2,-17.4,0.28,86.66,7.36,73.63
"NAN","NAN",-0.5279353,-0.103417,15783.77,-0.1748622,"NAN","NAN",0,0,0,0,4.510445,-10.61778,0,0.889888,3.964263,0,0.0518912,4.003204,6.184173,0.1673021,0.9796113,79.3632,10.46932,1.898334,0.5885956,42.3485,9.855835,1.119373,0.5620189,40.25115,8.606567,2.144389,0.5048993,35.77882,7.739532,2.908784,0.6506992,47.45722,6.967529,5.80406,0.9092515,71.85206,6.327758,8.779489,1.527205,150.5798,5.857025,8.60409,-16.61395,6.652,80.19,12,-14.3,0.27,86.69,6.68,72.93
"NAN","NAN",-0.4824706,-0.094535,15784.74,-0.1728079,"NAN","NAN",0,0,0,0,5.821181,-11.23337,0,0.8692859,4.663513,0,0.058057,4.222953,6.430542,0.1643952,0.9817697,79.59954,10.35925,1.901536,0.5883141,42.32601,9.855835,1.113761,0.5657302,40.54083,8.627899,2.152132,0.5064635,35.94344,7.760528,2.905188,0.6540568,47.74171,6.988281,5.784516,0.9534566,76.5275,6.348327,8.769372,1.530429,151.0661,5.857025,8.618334,-13.64822,6.032,80.558,-5.8,-34.2,0.29,86.69,7.26,72.39
"NAN","NAN",-0.5187799,-0.101685,15779.37,-0.1732764,"NAN","NAN",0,0,0,0,5.458635,-10.87453,0,0.9108631,4.543212,0,0.0534104,4.056805,6.409973,0.1717276,0.9853911,79.99684,10.33724,1.899577,0.6077084,43.88977,9.834046,1.149897,0.5679338,40.71333,8.627899,2.147303,0.5059054,35.88467,7.760528,2.905093,0.6479947,47.22869,6.967529,5.826978,0.970033,78.31875,6.327758,8.764223,1.547986,153.7279,5.836639,8.63089,-11.15073,6.032,80.341,-1.6,-22.1,0.28,86.7,6.94,72.15
"NAN","NAN",-0.4937698,-0.096802,15771.31,-0.180601,"NAN","NAN",0,0,0,0,5.529944,-8.014481,0,0.8572579,4.503143,0,0.0538813,4.073493,6.389434,0.1700798,0.9809666,79.51155,10.27133,1.907915,0.6017563,43.40683,9.834046,1.137673,0.5670758,40.64612,8.627899,2.148624,0.5057006,35.8631,7.781524,2.906881,0.6590124,48.16315,6.988281,5.790864,0.9068811,71.6055,6.327758,8.770493,1.524669,150.198,5.857025,8.638842,-11.57955,5.749,80.236,-0.8,-19.5,0.29,86.7,6.95,71.5
"NAN","NAN",-0.5051137,-0.099048,15779.92,-0.1780712,"NAN","NAN",0,0,0,0,5.411645,20.57847,0,0.8019693,4.763946,0,0.0561949,4.155968,6.45111,0.1753578,0.9812138,79.53862,10.20553,1.900554,0.5944743,42.81963,9.834046,1.123196,0.566532,40.60356,8.670501,2.1598,0.505478,35.83968,7.80255,2.908505,0.6457846,47.04234,6.988281,5.83575,0.8693063,67.7539,6.348327,8.787825,1.526949,150.5414,5.857025,8.603012,-11.69878,6.299,78.895,-4.7,-20,0.31,86.71,7.1,70.1
"NAN","NAN",-0.5135099,-0.100698,15784.12,-0.179066,"NAN","NAN",0,0,0,0,6.538065,82.88336,0,0.8588239,6.307251,0,0.0593318,4.26912,7.009002,0.1740545,0.9820344,79.62854,10.13977,1.893723,0.5919972,42.6208,9.812286,1.107547,0.5714272,40.98753,8.691833,2.147207,0.5050979,35.7997,7.80255,2.917465,0.6495096,47.35663,6.988281,5.809248,0.921501,73.13288,6.348327,8.76837,1.53533,151.8069,5.836639,8.658187,-10.46526,7.199,79.156,0.4,-13.3,0.3,86.71,7.73,72.05
"NAN","NAN",-0.4818454,-0.094512,15796.55,-0.1845308,"NAN","NAN",0,0,0,0,8.049062,150.5007,0,0.91121,8.203186,0,0.0565573,4.168963,7.718536,0.1745511,0.9764066,79.01297,10.11788,1.896204,0.5983341,43.13037,9.790527,1.132023,0.5674943,40.67889,8.691833,2.142899,0.5063081,35.92707,7.823547,2.905184,0.6465828,47.1096,7.009002,5.823359,0.9040772,71.31441,6.368866,8.794076,1.525474,150.3191,5.877441,8.59249,-4.318696,7.931,77.207,7.1,9.2,0.33,86.7,8.41,70.8
"NAN","NAN",-0.4839444,-0.094944,15788.46,-0.178525,"NAN","NAN",0,0,0,0,8.926027,192.3239,0,0.8975755,10.16168,0,0.0532672,4.051736,8.41513,0.1724287,0.9732193,78.66544,10.07412,1.889258,0.6009855,43.34449,9.790527,1.129715,0.5699555,40.8719,8.713166,2.155449,0.505466,35.83842,7.823547,2.910082,0.6526751,47.62453,7.009002,5.826026,0.9117721,72.1147,6.368866,8.801791,1.531296,151.197,5.897857,8.592351,3.171954,9.183,72.21,7.5,39,0.38,86.7,9.15,67.54
"NAN","NAN",-0.4888571,-0.095942,15786.99,-0.1844147,"NAN","NAN",0,0,0,0,10.68639,286.787,0,0.8660232,12.60748,0,0.052881,4.038086,9.530059,0.1653025,0.9801058,79.41731,10.03039,1.901308,0.5965619,42.98756,9.768768,1.115374,0.572606,41.08026,8.713166,2.156137,0.5035423,35.63632,7.823547,2.899839,0.6472972,47.16984,7.029785,5.826143,0.8853734,69.38783,6.389434,8.778294,1.489683,144.9784,5.877441,8.598053,10.96538,10.179,65.409,54.7,74.2,0.5,86.72,10.4,61.38
"NAN","NAN",-0.4756375,-0.093363,15786.38,-0.1802691,"NAN","NAN",0,0,0,0,11.68369,288.5075,0,0.8945026,13.0931,0,0.0556403,4.136124,9.986724,0.1702963,0.9771357,79.09262,10.05224,1.895957,0.5939215,42.77523,9.747039,1.113276,0.5668238,40.62639,8.713166,2.153662,0.5029013,35.56909,7.844604,2.90581,0.6491054,47.32247,7.009002,5.80467,0.8779733,68.63288,6.389434,8.785059,1.524635,150.1929,5.877441,8.620145,19.055,11.167,58.6,55.2,65.6,0.65,86.73,11.5,52.82
"NAN","NAN",-0.5023894,-0.098636,15786.83,-0.1762701,"NAN","NAN",0,0,0,0,12.37475,288.7332,0,0.8904661,13.0234,0,0.0535198,4.060679,10.27133,0.1663981,0.9752448,78.88623,10.07412,1.888838,0.5934198,42.73493,9.747039,1.109448,0.5642196,40.42279,8.691833,2.153914,0.5059398,35.88829,7.844604,2.907493,0.645797,47.04339,7.050537,5.801962,0.9024393,71.14466,6.389434,8.743741,1.52912,150.8686,5.877441,8.642981,19.381,11.194,59.156,32.9,96.1,0.66,86.74,11.75,52.59
"NAN","NAN",-0.5110088,-0.100335,15793.36,-0.1711019,"NAN","NAN",0,0,0,0,12.31108,311.8728,0,0.8702995,13.67791,0,0.057404,4.199403,10.64593,0.1657017,0.9794512,79.3457,10.05224,1.87741,0.5877877,42.28396,9.703582,1.109036,0.5679696,40.71614,8.713166,2.152355,0.507282,36.02975,7.865631,2.904531,0.6460237,47.06248,7.050537,5.840646,0.8869134,69.54548,6.389434,8.765708,1.527622,150.6428,5.897857,8.621086,17.10831,11.53,60.09,39.4,95.4,0.64,86.73,11.79,54.67
