Ux,Uy,Uz,CO2,H2O,T_SONIC
-1.115652,-0.06606729,-0.01791891,606.2693,7.430677,24.28064
-1.20345,-0.08398349,-0.1311685,606.1295,7.426745,24.27499
-0.9115691,-0.06339809,0.09206157,606.4736,7.431373,24.22644
-0.7726064,0.1997408,-0.01533344,606.1457,7.426705,24.24493
-1.094815,0.4108993,-0.0777868,606.0487,7.444587,24.24994
-1.02011,0.1826791,-0.04258282,606.0604,7.443848,24.21118
-0.9758555,0.299308,0.07674462,606.1976,7.463657,24.15524
-1.3284,0.3875626,-0.07262341,606.3527,7.612472,23.85223
-1.143843,-0.1070512,-0.1299725,606.4456,7.630211,23.87357
-1.17773,-0.006046556,-0.03036807,606.8103,7.595092,23.95547
-1.218127,0.08480547,-0.007352434,606.3963,7.542166,24.0195
-1.388137,-0.1437926,0.0293408,606.2153,7.491556,24.12805
-1.552385,-0.1482169,-0.05634682,606.2065,7.46041,24.18509
-1.396699,-0.2479967,0.06242651,606.3335,7.475005,24.15356
-1.519525,-0.09542672,-0.3191887,606.1547,7.460433,24.21036
-1.758806,-0.4230225,-0.2328145,605.855,7.458395,24.24442
-1.380509,-0.01146988,-0.01401015,606.1464,7.465709,24.17825
-1.530042,-0.1658774,-0.3138806,606.1946,7.466015,24.17654
-1.709126,-0.2218338,-0.3119301,606.3361,7.443495,24.21478
-1.560599,-0.09702586,-0.0142636,606.6141,7.461176,24.17545
-1.650229,-0.06245138,-0.1458599,606.376,7.450884,24.2399
-1.396459,-0.06471459,-0.3435904,606.1647,7.444279,24.2413
-1.435247,-0.04598934,-0.2334539,606.3931,7.4712,24.18469
-1.107011,0.2289664,-0.02189379,606.2407,7.463797,24.19159
-1.330469,0.2587253,-0.1639105,606.0795,7.550242,24.00705
-1.244271,0.150545,-0.01707453,606.3488,7.547875,24.00708
-1.458932,-0.2687079,0.09816977,606.5222,7.486684,24.11789
-1.263512,-0.3142734,0.1116396,606.4574,7.49602,24.15961
-1.011593,0.191818,0.1063986,606.6291,7.4734,24.1651
-1.290166,0.01256886,0.08529051,606.6454,7.450815,24.24792
-1.077014,-0.1275645,-0.02847302,606.3764,7.455149,24.27954
-1.188588,0.1483613,-0.1187432,606.4828,7.469514,24.19946
-1.072225,0.1911345,-0.3146251,606.1561,7.47473,24.18018
-1.210432,0.12751,-0.03354641,606.2139,7.4877,24.11407
-1.614405,-0.4837446,-0.1104414,606.2445,7.470075,24.2294
-1.098607,-0.2846035,-0.07751238,606.178,7.463317,24.17401
-1.199475,0.0477776,-0.04103791,606.0885,7.447181,24.23038
-1.254268,-0.1093821,0.08426323,606.3782,7.45867,24.19672
-1.231833,0.04083682,-0.1769096,606.6093,7.472449,24.13495
-1.311631,0.11623,0.07705104,606.6523,7.473958,24.16898
-1.175569,0.5367947,0.07185733,606.53,7.467657,24.20529
-1.487094,-0.2080144,-0.2462648,606.4522,7.489518,24.1098
-1.66886,0.1548992,-0.233411,606.2386,7.504879,24.07944
-1.773351,-0.3759746,-0.209996,606.4722,7.52584,24.07217
-1.499238,0.384738,0.1106823,606.5066,7.516921,24.05557
-1.609607,-0.2358931,-0.2217428,606.4044,7.497696,24.15561
-1.342232,0.002799038,0.02056237,606.3543,7.494875,24.16321
-1.785024,-0.4769907,-0.4484268,605.703,7.364137,24.45193
-1.782638,-0.1212225,-0.2549407,605.9481,7.420279,24.27066
-1.686822,-0.03142951,-0.2993794,606.166,7.440883,24.31918
-1.780025,-0.2075136,-0.2463574,606.0167,7.449527,24.2049
-1.250079,0.2082768,0.1200857,606.5059,7.472374,24.15881
-1.178642,0.1260765,-0.0298226,606.6861,7.485684,24.11063
-1.168187,0.1450947,0.1511731,606.4912,7.500939,24.09491
-0.8540062,0.3461788,-0.04759356,606.4957,7.48777,24.11646
-0.9947526,0.1534631,0.164868,606.1732,7.503992,24.08325
-1.335923,-0.2633469,-0.3427197,606.3012,7.462218,24.22296
-1.130248,0.04614761,0.0662512,606.092,7.485094,24.1235
-1.473428,-0.3505919,-0.08561675,606.0468,7.479583,24.19107
-1.285361,-0.03386651,-0.1230761,606.0928,7.490389,24.10645
-1.222351,-0.05286189,-0.08484479,606.3905,7.510051,24.07248
-1.306992,-0.2606001,-0.1807967,606.3688,7.471311,24.14359
-1.127498,-0.2300954,0.002894327,606.6139,7.517864,24.09634
-1.49343,-0.3065122,-0.05380679,606.4579,7.437665,24.32175
-1.260215,-0.06446258,-0.03543201,606.504,7.473515,24.16058
-1.446742,-0.4029991,0.01647097,606.2726,7.390611,24.29562
-1.208277,-0.1328672,-0.1385708,605.6846,7.332688,24.4115
-1.436319,-0.1761131,-0.2349325,605.7,7.288492,24.59583
-1.13616,-0.2267139,-0.1257028,605.937,7.321648,24.48639
-1.478684,-0.355421,-0.2223941,605.6226,7.392215,24.24707
-1.222971,-0.2552113,0.005530419,606.1328,7.447552,24.13156
-1.054289,0.1869425,0.07642884,606.1344,7.462961,24.16724
-0.8219346,0.2109319,-0.1829748,606.6523,7.507621,24.10098
-1.311605,-0.09433565,-0.1656933,606.6827,7.501009,24.14941
-1.116732,-0.08976356,-0.03664463,606.5206,7.532335,24.00784
-1.035536,-0.232149,-0.1368774,606.6473,7.500003,24.12668
-0.6691584,-0.197214,-0.0563018,606.3439,7.532941,23.98911
-0.8786955,-0.06577852,-0.1956248,606.5764,7.562587,23.95087
-1.085445,-0.2073291,0.1254387,606.3484,7.525557,24.03131
-0.9244287,-0.06818762,-0.04991107,605.7582,7.454265,24.12598
-1.130773,-0.3340727,-0.1027567,605.8685,7.435056,24.32626
-1.115486,0.1795683,-0.2749455,606.2684,7.499038,24.08157
-0.9394717,-0.2120421,-0.0284484,606.2569,7.460441,24.1105
-0.8516479,0.1511261,0.09981099,606.4947,7.510104,24.11206
-0.7897508,0.1681828,0.09265228,606.1207,7.521929,24.09677
-0.889243,0.1566242,0.08059325,606.3794,7.540075,24.0397
-0.8017772,0.05710003,0.04609312,606.5795,7.557609,23.95007
-0.8359667,0.01998224,-0.03877211,606.155,7.540045,24.04086
-0.6874576,-0.06507155,-0.121894,606.0993,7.515363,24.06525
-0.6993611,0.06760062,-0.08830772,606.181,7.473444,24.14243
-1.194231,-0.07421647,0.1131571,606.1506,7.470198,24.10947
-0.9610878,0.0369448,-0.03837267,606.0406,7.442609,24.25018
-0.715135,0.1841699,0.07837974,606.2924,7.444888,24.19067
-0.8683499,0.2698286,0.09317856,606.0427,7.44086,24.20978
-1.100654,-0.2162377,0.1148001,606.1376,7.51524,24.09619
-0.8684806,0.0132813,-0.1151063,606.1495,7.498484,24.08273
-0.8028793,0.1761673,-0.04249309,606.0435,7.498929,24.10681
-1.141588,0.2916912,-0.08068572,605.8582,7.483282,24.14853
-1.054707,0.2985672,-0.02457185,605.7484,7.485592,24.17688
-0.9722039,0.1873454,-0.04231459,605.7991,7.467683,24.15714
-1.007381,0.2264129,-0.01129459,605.9417,7.473653,24.19684
-0.9088191,0.2325112,0.08038286,606.2583,7.479155,24.19772
-1.126316,0.2667883,-0.04799506,606.319,7.500079,24.13412
-0.8864291,0.04613475,0.07426901,606.0618,7.514268,24.10336
-1.046156,-0.1680882,0.08792353,606.3818,7.531708,24.03256
-1.141184,-0.3425373,0.2036658,606.0075,7.558147,23.98065
-0.8986245,-0.09958363,-0.08027775,606.1521,7.558881,23.97772
-1.194778,-0.2176936,-0.05923823,605.9819,7.58171,23.89224
-0.7540181,0.03416304,-0.04021907,605.8438,7.604527,23.89526
-0.947649,0.1370569,-0.03172274,606.0859,7.634812,23.79697
-0.8736631,0.1123415,0.05365929,606.4357,7.700585,23.6304
-1.042795,0.2313368,0.009551316,605.993,7.717581,23.63501
-0.909161,-0.02801995,-0.07780239,606.2507,7.637138,23.79861
-0.8983679,-0.1772066,-0.06410337,606.488,7.676533,23.73059
-1.016088,-0.2646182,-0.06040302,606.1495,7.59852,23.87299
-1.252245,-0.2070227,-0.1217161,605.6022,7.511596,23.99576
-1.695788,-0.3608394,-0.2968001,606.434,7.561099,23.97839
-1.397906,-0.2487744,-0.1619602,606.218,7.569373,23.92212
-1.522883,-0.3665732,-0.2010469,606.142,7.582063,23.91971
-1.598448,-0.1814884,-0.2147091,606.2892,7.579093,23.97943
-1.461206,-0.2436728,0.05955255,606.1877,7.571595,23.90201
-0.8877457,0.06735838,-0.07665254,606.5023,7.562237,23.93884
-1.323764,-0.04738995,-0.04719497,606.4256,7.560205,23.99802
-1.265066,0.04540747,-0.2479034,606.2248,7.541947,23.99707
-0.9472162,0.1082443,-0.2161761,606.184,7.574128,23.98331
-0.9198068,0.290693,0.003362886,605.9329,7.576441,23.9389
-0.9477133,0.2159402,-0.1148594,606.0491,7.582707,23.94601
-0.7485237,0.01701747,-0.1490442,606.3785,7.60055,23.93243
-0.8576192,-0.135731,0.09546264,606.423,7.597333,23.85757
-0.859982,-0.1028092,0.0185549,606.7651,7.629451,23.82629
-1.219755,-0.2033353,-0.2250329,606.7385,7.664073,23.72375
-1.448289,-0.2721051,-0.3331576,606.7102,7.683697,23.75903
-1.41719,-0.4816461,-0.2253221,606.4176,7.750478,23.49451
-1.595781,-0.3148869,-0.3727312,606.6821,7.704485,23.66785
-1.618465,-0.3779245,-0.1247923,606.2056,7.706118,23.59982
-1.989691,-0.2069654,-0.3612471,606.0491,7.68718,23.6651
-1.636878,-0.327931,-0.1583786,606.3712,7.702551,23.69672
-1.632347,-0.2611255,-0.2636268,606.3483,7.679815,23.75125
-1.593053,-0.4464181,-0.1190052,606.4604,7.706914,23.62503
-1.587929,-0.3086911,-0.4400663,606.3203,7.585384,24.00604
-1.244704,-0.01013737,-0.1707272,606.5406,7.672627,23.67285
-1.2866,-0.2120994,-0.08511355,606.4367,7.714387,23.64645
-1.203343,-0.3366141,-0.06886791,606.753,7.727393,23.55652
-1.066332,-0.09687964,-0.07991508,606.8672,7.747318,23.59024
-1.191205,-0.1805966,0.1067618,606.7693,7.795198,23.51181
-1.1054,-0.3943214,0.1231262,606.9515,7.822108,23.39032
-1.169424,-0.2902016,0.03235072,606.5023,7.844759,23.31592
-0.9810541,-0.2610421,0.2031791,606.8759,7.816495,23.37338
-1.233544,-0.528663,-0.133487,606.9946,7.791437,23.59491
-1.416582,-0.4616551,0.01961421,606.381,7.671969,23.73404
-1.22725,-0.2287925,0.2044942,606.5722,7.692799,23.72256
-1.034519,-0.1466309,0.1598946,606.538,7.707048,23.70605
-1.225261,0.3391119,0.1033262,606.4059,7.691779,23.72641
-1.311502,0.3465927,0.06063562,606.0223,7.659154,23.81747
-1.064282,0.09067655,0.2285123,606.0251,7.634692,23.91931
-0.734063,-0.1175671,-0.04063724,606.0173,7.633719,23.82407
-0.7792851,-0.03307056,-0.01897937,605.8389,7.629546,23.85858
-0.8590183,-0.1292274,-0.2107275,606.1008,7.625793,23.85608
-1.494856,-0.145154,-0.2520797,605.9647,7.663944,23.73386
-1.801942,-0.2411499,0.1258384,605.7005,7.614037,23.82706
-1.806337,-0.1439248,-0.1225176,606.2349,7.515562,24.11456
-1.863379,-0.3774485,-0.1974503,605.6307,7.479664,24.17218
-1.60609,-0.2803137,-0.1250869,606.1998,7.491301,24.12253
-1.613333,-0.1502687,-0.05496776,606.0463,7.535405,24.00604
-1.552084,-0.07857959,-0.1467666,606.1044,7.564783,24.00415
-1.359445,-0.1425116,-0.110553,605.8341,7.544147,24.00366
-1.27684,0.4565826,-0.129621,605.9,7.539371,24.08301
-1.39293,0.03561175,-0.3865227,605.39,7.483453,24.17834
-0.9818478,-0.1454926,-0.04348384,605.7185,7.495493,24.13873
-1.232834,0.1227961,-0.003661932,605.8861,7.50212,24.14178
-1.43282,-0.4249657,-0.04567915,605.9197,7.434834,24.29831
-1.431921,0.01044808,0.1602814,605.2802,7.347242,24.23175
-1.59434,-0.2720621,-0.2012339,605.9232,7.429271,24.379
-1.403557,0.01232381,0.0966481,605.2545,7.354024,24.38275
-1.377158,0.1609162,-0.01793709,605.0901,7.369069,24.34296
-1.115558,0.2791113,0.03542266,605.0533,7.364393,24.37793
-1.830384,-0.2837084,-0.1785548,605.2303,7.334656,24.53943
-1.755419,-0.1654559,0.04357103,604.9775,7.318384,24.43216
-2.031103,-0.3101293,-0.2673778,604.8607,7.358954,24.37469
-1.254836,0.2681166,0.1190277,605.2728,7.33325,24.39392
-1.753262,-0.01980959,-0.1084068,605.5935,7.341888,24.36877
-2.223638,-0.208858,-0.3810344,605.4359,7.399615,24.31412
-1.808007,-0.1401834,-0.3507871,605.1029,7.384061,24.2525
-2.024539,0.4395546,-0.450772,605.2513,7.425036,24.26965
-1.997992,-0.5417464,0.1940966,605.5887,7.471522,24.17703
-2.509737,-0.3965571,-0.1335631,605.4271,7.478953,24.17957
-2.424884,-0.8110949,-0.3938953,605.4277,7.408856,24.39685
-2.248619,-0.8137611,-0.4946063,605.1052,7.45058,24.22583
-2.124212,-0.1863285,-0.5575432,605.2933,7.451753,24.17905
-2.066327,-0.3535834,-0.4597712,605.7317,7.542508,23.98529
-1.994745,-0.01382129,-0.2320536,605.9576,7.57469,23.93027
-2.12907,-0.2790551,-0.5112218,606.1319,7.563197,24.00961
-1.638208,0.06911582,-0.2524299,606.0888,7.5873,23.90002
-1.264037,0.6828523,-0.2930614,605.8005,7.574704,23.98135
-1.362849,0.3701034,-0.2816727,605.8633,7.53024,24.0386
-1.11397,0.06159587,-0.01244072,605.6369,7.569612,23.95401
-1.056605,0.3657171,-0.2201244,605.8473,7.582242,23.92816
-1.269883,0.1641944,-0.1798364,605.7217,7.579865,23.98529
-1.712609,0.3363039,-0.008128361,605.9879,7.54052,24.02737
-1.577116,0.347151,-0.1450575,605.9193,7.52427,24.10303
-1.703525,0.7606059,-0.2649703,605.7488,7.546605,23.94827
-1.59915,0.3535953,-0.04233136,606.0299,7.594196,23.99564
-1.403277,0.2395969,-0.1859694,605.1955,7.515662,24.08466
-1.906183,-0.1149114,-0.03795595,605.5885,7.420734,24.31564
-1.980513,-0.2525516,-0.0132545,604.9634,7.378955,24.47943
-2.091333,-0.5135986,-0.2206363,604.7684,7.269397,24.60339
-1.344136,0.2414178,-0.1648211,604.9843,7.3644,24.3511
-1.090711,0.5056496,-0.01833688,605.1052,7.330523,24.43533
-1.142207,0.3359691,-0.05601262,605.3843,7.274411,24.60782
-0.6892147,0.3979153,-0.1695232,605.4308,7.30286,24.54541
-0.6828995,0.4281576,-0.1288663,605.088,7.292412,24.60193
-1.206209,0.5904859,0.1327311,604.9989,7.30144,24.51221
-1.344992,0.8617212,-0.1368879,604.9003,7.333236,24.44778
-1.391243,0.4972247,-0.1216297,604.7155,7.328115,24.43704
-1.50025,0.1587434,-0.113574,604.6992,7.34197,24.42935
-1.171797,0.01674566,-0.00232854,604.8225,7.352863,24.38715
-0.9478753,-0.1059781,-0.4247376,605.3038,7.372238,24.33716
-1.217834,-0.003504854,-0.2888816,605.0723,7.393394,24.26303
-1.017148,-0.1617998,0.01471198,605.3143,7.38923,24.28781
-1.356354,-0.2994127,-0.1054382,605.51,7.41723,24.21375
-1.432989,-0.2745952,-0.07627128,605.6132,7.475451,24.07825
-1.41609,-0.2441584,0.2555622,605.4105,7.432799,24.20618
-1.630234,-0.61401,-0.05455569,605.3373,7.536414,23.88336
-1.845304,-0.6384022,-0.1376611,606.0086,7.649176,23.79102
-1.896369,-0.6126775,-0.1694871,605.6138,7.58883,24.0101
-1.836263,-0.3990332,-0.4273405,605.0528,7.382099,24.27325
-1.608193,-0.08905225,-0.02417027,605.9349,7.469677,24.1301
-2.043839,-0.2812754,-0.261642,605.6392,7.621519,23.80728
-1.793908,-0.5553274,-0.1956826,605.793,7.605009,23.87128
-1.320015,0.280107,0.06940278,606.0621,7.584765,23.92722
-1.478059,-0.1176083,-0.1054084,605.562,7.651884,23.73196
-1.136232,0.0577824,0.1411196,605.9912,7.653888,23.76147
-1.274445,0.1344472,-0.1897693,605.799,7.630383,23.83105
-1.354924,-0.04023187,-0.4663851,605.9254,7.542114,23.97488
-1.779128,-0.1364397,-0.316807,604.9572,7.624077,23.74857
-1.05553,0.1710953,-0.0217668,605.4583,7.678512,23.61844
-1.191921,-0.2978074,0.09358377,605.7617,7.674744,23.73367
-1.035687,-0.197782,-0.1235149,605.6522,7.579529,23.94168
-1.148699,0.4159438,-0.1827299,605.8378,7.578668,23.98572
-1.016159,0.2638091,-0.05920295,605.9092,7.638577,23.74783
-0.9658727,0.09547942,0.01990844,605.684,7.650813,23.85016
-0.9502922,-0.008223508,0.09005612,605.47,7.596171,23.91339
-0.8828918,-0.03474601,0.03036981,605.5783,7.567444,23.9668
-1.153239,-0.2249653,-0.2125491,605.6215,7.630985,23.79736
-1.092639,-0.4234495,0.0815393,605.3395,7.650313,23.74695
-1.05696,-0.2015263,0.02057642,605.3442,7.624478,23.83557
-1.370538,-0.303452,0.0606753,605.7463,7.610238,23.80588
-1.475716,0.1085252,-0.04092171,606.0615,7.615405,23.85071
-1.779655,-0.4353396,-0.01606377,605.9033,7.57094,24.03101
-1.681572,-0.565571,0.07919408,605.7609,7.539824,24.01849
-1.599284,-0.7179263,-0.0177621,605.4445,7.426134,24.26257
-1.504655,-0.7110372,-0.1510255,605.5626,7.48891,24.14435
-1.480679,-0.6712888,0.03797382,605.3171,7.521878,24.03641
-1.481751,-0.570194,0.1205132,605.227,7.496101,24.1459
-1.550627,-0.553746,0.1904274,604.8605,7.440975,24.06339
-1.530651,-0.5037313,0.1247158,605.739,7.62955,23.84305
-1.812683,-0.5054917,-0.2884876,605.2065,7.203342,24.79889
-1.847929,-0.7091403,-0.07709525,604.3946,7.251364,24.39484
-1.825896,-0.4998022,-0.2410131,604.8331,7.217707,24.75848
-2.02469,-0.1881635,-0.2664803,604.8623,7.288083,24.53214
-1.975589,-0.4064394,-0.220523,605.1154,7.341003,24.43121
-2.071556,-0.3448779,-0.2777091,605.2391,7.489388,24.1828
-1.983934,-0.4674799,-0.3342017,605.4026,7.454954,24.30304
-2.043819,-0.2786082,-0.1730377,605.1603,7.500177,24.04166
-1.822502,-0.5841426,-0.03917101,605.3879,7.538684,24.0686
-1.882665,-0.5672779,0.04358998,605.1985,7.510536,23.83469
-2.03539,-0.6151421,-0.006525722,605.7832,7.63986,23.79514
-1.992759,-0.5680581,-0.05514413,605.5096,7.480812,24.2049
-1.975481,-0.6710851,-0.1186669,605.3832,7.465357,24.21841
-2.116615,-0.5674101,-0.2009309,605.3498,7.448644,24.21918
-1.930341,-0.5706438,-0.243864,605.4062,7.499417,24.10303
-1.900145,-0.52295,-0.1043441,605.168,7.491716,24.13733
-1.844283,-0.5014753,-0.2485898,605.2222,7.541956,24.00708
-1.847339,-0.4018185,-0.3073021,605.1735,7.54085,24.02475
-1.263715,-0.04622058,-0.09637611,605.3115,7.50495,24.06104
-1.474074,-0.1629315,-0.09496918,605.7994,7.501206,24.11554
-1.435423,-0.09761287,-0.1487215,605.3764,7.482403,24.13123
-1.229299,-0.1223855,0.1377015,605.5189,7.472525,24.15277
-1.572173,-0.5563363,-0.007252116,605.6044,7.504457,24.06488
-1.136527,-0.00694037,-0.1414851,605.5664,7.49942,24.09769
-1.473243,-0.5711582,-0.1411599,605.3289,7.49557,24.05756
-1.389499,0.1419736,-0.08143988,605.4297,7.509719,24.00757
-1.612353,-0.1063155,-0.0984616,604.9911,7.449668,24.18878
-1.598861,-0.5991718,-0.06160685,605.1107,7.410522,24.28778
-1.801349,-0.1578183,-0.1622104,604.9529,7.323202,24.4071
-1.674596,-0.4418355,-0.2770351,605.0428,7.335608,24.44763
-1.420659,-0.08754081,-0.2821555,605.464,7.37793,24.30893
-1.732303,-0.3414711,-0.1542276,605.3534,7.31468,24.63623
-1.788954,-0.4025538,-0.2705224,604.857,7.245988,24.70203
-2.018826,-0.5909756,-0.3509375,604.6812,7.204143,24.73865
-1.912711,-0.02184182,-0.3351463,604.6218,7.221896,24.694
-1.388609,-0.1408853,0.01876705,605.0818,7.267423,24.55527
-1.70076,-0.1938821,-0.2367943,604.8373,7.237495,24.71118
-2.008262,-0.2329364,-0.3592918,604.8297,7.222805,24.71606
-1.81793,-0.1178927,-0.2129577,604.6518,7.157014,24.76608
-1.946874,-0.1694588,-0.1978034,604.9507,7.182088,24.69519
-2.264377,-0.2039903,-0.3081066,604.6539,7.138924,24.95132
-2.038552,-0.226749,-0.1618567,604.9039,7.162872,24.85544
-2.008789,-0.3411407,-0.1621569,604.5544,7.164691,24.79617
-2.083739,-0.6179315,-0.3337392,604.3106,7.10539,24.98221
-2.135583,-0.5822758,-0.3406513,604.2546,7.102442,25.02341
-2.018799,-0.3490101,-0.3140856,604.2975,7.126292,24.9584
-2.197331,-0.6075589,-0.3722272,604.7665,7.25458,24.59177
-2.254167,-0.5546904,-0.410937,605.0789,7.279144,24.66129
-2.123902,-0.3487543,-0.1763473,604.8868,7.275552,24.5181
-2.096412,-0.4624676,-0.3284602,604.6309,7.138072,24.98691
-2.469191,-0.4941213,-0.4553457,605.4357,7.459867,24.11234
-2.344728,-0.3256504,-0.4099041,605.6506,7.544227,23.92801
-2.258215,-0.6867369,-0.2778159,605.2958,7.577113,23.91785
-2.114322,-0.398985,-0.08503494,605.2208,7.550746,23.94586
-2.05144,-0.5258968,-0.01826686,605.2916,7.419762,24.22293
-1.916532,-0.5321694,0.04969497,604.8209,7.529402,24.0145
-2.112111,-0.5886068,-0.04932421,604.9229,7.240705,24.47113
-1.932499,-0.814333,-0.2874925,604.7028,7.296332,24.51169
-2.210191,-0.8048846,-0.2908354,605.0071,7.286047,24.60455
-2.047427,-0.5974963,-0.3348846,605.2314,7.336236,24.54996
-2.044624,-0.7108296,-0.2960424,605.2319,7.31131,24.78418
-2.15029,-0.7027301,-0.3076315,604.9447,7.306545,24.56113
-2.128487,-0.5450965,-0.1672608,604.5922,7.368298,24.34225
-2.06987,-0.5856823,-0.2232968,604.6619,7.457904,24.03336
-2.173269,-0.5179437,-0.472418,604.5378,7.236935,24.59372
-2.174752,-0.2890788,-0.3990453,604.5233,7.336137,24.5379
-2.134815,-0.5555267,-0.3198932,604.2862,7.308957,24.29169
-1.908509,-0.09452608,0.02666781,604.9574,7.480785,24.16422
-2.11706,-0.5914761,-0.05060886,605.0757,7.22783,24.73077
-2.001544,-0.7685551,-0.137976,604.9553,7.369226,24.39502
-2.130605,-0.283306,-0.3768909,605.6249,7.452465,24.21884
-2.165071,-0.4973275,0.01770454,605.363,7.41072,24.31674
-1.985392,-0.58542,-0.01266383,604.486,7.252112,24.67151
-1.891893,-0.7474239,-0.05868603,604.7228,7.380592,24.33929
-1.798731,-0.7292513,0.1485029,605.3243,7.56883,23.7626
-1.689716,-0.4499074,0.5029994,605.4557,7.601243,23.79221
-1.284575,-0.2161044,0.1810709,605.9734,7.670869,23.66449
-1.343602,-0.269614,0.1341051,606.348,7.652783,23.71237
-1.202524,-0.04048568,0.02557986,606.6121,7.730313,23.5304
-1.169275,-0.09385576,-0.02238701,606.7596,7.769238,23.43701
-1.599035,-0.06442566,0.186455,607.2719,7.855333,23.24512
-1.372446,-0.1229743,0.06055434,607.2275,7.744868,23.53278
-1.313263,0.1934352,-0.1442138,605.8516,7.454784,24.18921
-2.032036,-0.1452928,-0.3785762,605.1194,7.355233,24.49329
-2.328283,-0.4346806,-0.2526211,604.9225,7.325227,24.50098
-2.29284,-0.2635356,-0.419997,604.8049,7.286789,24.59027
-2.01418,-0.3197612,-0.3160914,604.9243,7.290162,24.59735
-2.097996,-0.4483078,-0.2872186,605.2452,7.357958,24.37772
-1.983039,-0.4172982,-0.3771107,605.2175,7.385205,24.37576
-2.033012,-0.497318,-0.2393405,604.7833,7.341635,24.46408
-1.98679,-0.4667174,-0.2180998,604.9081,7.324683,24.49112
-1.860118,-0.5082488,-0.2193192,604.7444,7.284888,24.61966
-1.932567,-0.5503572,-0.1599297,604.5093,7.282021,24.60269
-1.926547,-0.5429879,-0.2684205,604.6991,7.275875,24.65533
-1.823729,-0.5475678,-0.1194698,605.0773,7.268386,24.62872
-1.812172,-0.5096699,0.01687179,605.0973,7.297204,24.6261
-1.905637,-0.5915191,-0.1276699,604.9641,7.28563,24.58401
-1.847058,-0.4898399,-0.0743425,605.2972,7.307178,24.56213
-1.992823,-0.561489,-0.2623487,605.0264,7.292328,24.62677
-1.879892,-0.4676121,-0.2743324,604.5171,7.226567,24.68546
-2.145622,-0.4796669,-0.369807,604.9391,7.398153,24.33597
-2.159658,-0.6512108,-0.1312026,605.0109,7.390331,24.30695
-2.004678,-0.3700917,-0.1935742,605.1299,7.406432,24.45209
-1.954066,-0.4520747,-0.305711,604.3625,7.14593,24.91089
-2.040494,-0.625872,-0.3155418,604.2429,7.184803,24.75677
-2.152864,-0.2160094,-0.3289938,605.0408,7.25379,24.62421
